"INSEE";"DEPT";"NUMCANTON"
"51184";"51";"34"
"51185";"51";"12"
"51186";"51";"18"
"51187";"51";"14"
"51188";"51";"31"
"51190";"51";"07"
"51191";"51";"23"
"51192";"51";"09"
"51193";"51";"16"
"51194";"51";"14"
"51195";"51";"33"
"51196";"51";"02"
"51197";"51";"23"
"51198";"51";"14"
"51199";"51";"07"
"51200";"51";"02"
"51201";"51";"07"
"51202";"51";"03"
"51203";"51";"27"
"51204";"51";"37"
"51205";"51";"27"
"51206";"51";"08"
"51208";"51";"16"
"51210";"51";"03"
"51211";"51";"23"
"51212";"51";"26"
"51213";"51";"23"
"51214";"51";"08"
"51215";"51";"28"
"51216";"51";"04"
"51217";"51";"09"
"51218";"51";"15"
"51219";"51";"24"
"51220";"51";"34"
"51222";"51";"08"
"51223";"51";"24"
"51224";"51";"28"
"51225";"51";"31"
"51226";"51";"29"
"51227";"51";"10"
"51228";"51";"23"
"51229";"51";"08"
"51230";"51";"11"
"51230";"51";"37"
"51230";"51";"97"
"51231";"51";"16"
"51232";"51";"04"
"51233";"51";"12"
"51234";"51";"01"
"51235";"51";"12"
"51236";"51";"12"
"51237";"51";"12"
"51238";"51";"18"
"51239";"51";"29"
"51240";"51";"28"
"51241";"51";"13"
"51242";"51";"36"
"51243";"51";"13"
"51244";"51";"10"
"51245";"51";"31"
"51246";"51";"28"
"51247";"51";"18"
"51248";"51";"13"
"51249";"51";"09"
"51250";"51";"14"
"51251";"51";"02"
"51252";"51";"37"
"51253";"51";"23"
"51254";"51";"25"
"51255";"51";"32"
"51256";"51";"03"
"51258";"51";"12"
"51259";"51";"16"
"51260";"51";"16"
"51261";"51";"05"
"51262";"51";"33"
"51263";"51";"17"
"51264";"51";"17"
"51265";"51";"25"
"51266";"51";"03"
"51267";"51";"31"
"51268";"51";"29"
"51269";"51";"24"
"51270";"51";"24"
"51271";"51";"02"
"51272";"51";"08"
"51273";"51";"29"
"51274";"51";"23"
"51275";"51";"34"
"51276";"51";"13"
"51277";"51";"24"
"51278";"51";"35"
"51279";"51";"01"
"51280";"51";"32"
"51281";"51";"02"
"51282";"51";"31"
"51283";"51";"23"
"51284";"51";"28"
"51285";"51";"13"
"51286";"51";"24"
"51287";"51";"03"
"51288";"51";"28"
"51289";"51";"15"
"51290";"51";"15"
"51291";"51";"14"
"51292";"51";"08"
"51293";"51";"05"
"51294";"51";"14"
"51295";"51";"34"
"51296";"51";"26"
"51298";"51";"09"
"51299";"51";"05"
"51300";"51";"28"
"51301";"51";"35"
"51302";"51";"02"
"51303";"51";"10"
"51304";"51";"17"
"51305";"51";"31"
"51306";"51";"12"
"51307";"51";"27"
"51308";"51";"14"
"51309";"51";"07"
"51310";"51";"31"
"51311";"51";"15"
"51312";"51";"35"
"51313";"51";"25"
"51314";"51";"31"
"51315";"51";"24"
"51316";"51";"28"
"51317";"51";"23"
"51318";"51";"05"
"51319";"51";"13"
"51320";"51";"09"
"51321";"51";"31"
"51322";"51";"24"
"51323";"51";"25"
"51324";"51";"25"
"51325";"51";"33"
"51326";"51";"27"
"51327";"51";"29"
"51328";"51";"34"
"51329";"51";"05"
"51331";"51";"03"
"51333";"51";"30"
"51334";"51";"33"
"51336";"51";"23"
"51337";"51";"14"
"51338";"51";"30"
"51339";"51";"10"
"51340";"51";"34"
"51341";"51";"32"
"51342";"51";"02"
"51343";"51";"01"
"51344";"51";"37"
"51345";"51";"18"
"51346";"51";"09"
"51347";"51";"03"
"51348";"51";"31"
"51349";"51";"24"
"51350";"51";"18"
"51351";"51";"13"
"51352";"51";"33"
"51353";"51";"01"
"51354";"51";"16"
"51355";"51";"32"
"51356";"51";"28"
"51357";"51";"10"
"51358";"51";"28"
"51359";"51";"17"
"51360";"51";"12"
"51361";"51";"26"
"51362";"51";"05"
"51363";"51";"33"
"51364";"51";"31"
"51365";"51";"31"
"51367";"51";"02"
"51368";"51";"32"
"51369";"51";"25"
"51370";"51";"23"
"51371";"51";"16"
"51372";"51";"16"
"51373";"51";"28"
"51374";"51";"25"
"51375";"51";"30"
"51376";"51";"12"
"51377";"51";"13"
"51378";"51";"02"
"51379";"51";"14"
"51380";"51";"17"
"51381";"51";"18"
"51382";"51";"14"
"51384";"51";"02"
"51386";"51";"17"
"51387";"51";"02"
"51388";"51";"27"
"51389";"51";"27"
"51390";"51";"37"
"51391";"51";"31"
"51392";"51";"03"
"51393";"51";"07"
"51395";"51";"12"
"51396";"51";"09"
"51397";"51";"08"
"51398";"51";"07"
"51399";"51";"23"
"51402";"51";"12"
"51403";"51";"04"
"51404";"51";"08"
"51406";"51";"28"
"51407";"51";"12"
"51409";"51";"10"
"51410";"51";"09"
"51411";"51";"02"
"51412";"51";"13"
"51413";"51";"02"
"51414";"51";"07"
"51415";"51";"16"
"51416";"51";"18"
"51417";"51";"28"
"51418";"51";"19"
"51419";"51";"24"
"51420";"51";"15"
"51421";"51";"25"
"51422";"51";"31"
"51423";"51";"28"
"51424";"51";"23"
"51425";"51";"07"
"51426";"51";"25"
"51428";"51";"30"
"51429";"51";"14"
"51430";"51";"29"
"51431";"51";"37"
"51432";"51";"25"
"51433";"51";"28"
"51434";"51";"02"
"51435";"51";"29"
"51436";"51";"16"
"51437";"51";"31"
"51438";"51";"16"
"51439";"51";"05"
"51440";"51";"04"
"51441";"51";"28"
"51442";"51";"15"
"51443";"51";"12"
"51444";"51";"05"
"51445";"51";"07"
"51446";"51";"34"
"51447";"51";"04"
"51448";"51";"14"
"51449";"51";"04"
"51450";"51";"30"
"51451";"51";"25"
"51452";"51";"08"
"51453";"51";"35"
"51454";"51";"19"
"51454";"51";"20"
"51454";"51";"21"
"51454";"51";"22"
"51454";"51";"38"
"51454";"51";"39"
"51454";"51";"40"
"51454";"51";"41"
"51454";"51";"42"
"51454";"51";"44"
"51454";"51";"99"
"51455";"51";"28"
"51456";"51";"08"
"51457";"51";"07"
"51458";"51";"25"
"51459";"51";"12"
"51460";"51";"17"
"51461";"51";"30"
"51463";"51";"24"
"51464";"51";"14"
"51465";"51";"03"
"51466";"51";"31"
"51468";"51";"31"
"51469";"51";"29"
"51470";"51";"32"
"51471";"51";"31"
"51472";"51";"33"
"51473";"51";"12"
"51474";"51";"41"
"51475";"51";"24"
"51476";"51";"35"
"51477";"51";"05"
"51478";"51";"28"
"51479";"51";"31"
"51480";"51";"07"
"51482";"51";"16"
"51483";"51";"36"
"51484";"51";"14"
"51485";"51";"27"
"51486";"51";"27"
"51487";"51";"04"
"51488";"51";"03"
"51489";"51";"15"
"51490";"51";"16"
"51491";"51";"23"
"51492";"51";"01"
"51493";"51";"40"
"51495";"51";"25"
"51496";"51";"33"
"51497";"51";"28"
"51498";"51";"08"
"51499";"51";"29"
"51500";"51";"08"
"51501";"51";"27"
"51502";"51";"10"
"51503";"51";"04"
"51504";"51";"35"
"51505";"51";"04"
"51506";"51";"43"
"51507";"51";"23"
"51508";"51";"26"
"51509";"51";"10"
"51510";"51";"33"
"51511";"51";"01"
"51512";"51";"10"
"51513";"51";"24"
"51514";"51";"25"
"51515";"51";"08"
"51516";"51";"01"
"51517";"51";"04"
"51518";"51";"05"
"51519";"51";"32"
"51520";"51";"26"
"51521";"51";"28"
"51522";"51";"28"
"51523";"51";"31"
"51524";"51";"01"
"51525";"51";"16"
"51526";"51";"25"
"51527";"51";"31"
"51528";"51";"28"
"51529";"51";"04"
"51530";"51";"30"
"51531";"51";"28"
"51532";"51";"30"
"51533";"51";"32"
"51534";"51";"31"
"51535";"51";"25"
"51536";"51";"30"
"51537";"51";"08"
"51538";"51";"10"
"51539";"51";"15"
"51542";"51";"17"
"51543";"51";"23"
"51544";"51";"32"
"51545";"51";"26"
"51546";"51";"27"
"51547";"51";"23"
"51548";"51";"16"
"51549";"51";"08"
"51550";"51";"26"
"51551";"51";"26"
"51552";"51";"34"
"51553";"51";"27"
"51555";"51";"26"
"51556";"51";"10"
"51557";"51";"33"
"51558";"51";"29"
"51559";"51";"27"
"51560";"51";"18"
"51562";"51";"40"
"51563";"51";"18"
"51564";"51";"03"
"51565";"51";"13"
"51566";"51";"10"
"51567";"51";"28"
"51568";"51";"05"
"51569";"51";"19"
"51570";"51";"17"
"51571";"51";"30"
"51572";"51";"08"
"51573";"51";"19"
"51574";"51";"10"
"51576";"51";"03"
"51577";"51";"31"
"51578";"51";"29"
"51579";"51";"17"
"51580";"51";"30"
"51581";"51";"31"
"51582";"51";"14"
"51583";"51";"28"
"51584";"51";"40"
"51585";"51";"09"
"51586";"51";"14"
"51587";"51";"27"
"51588";"51";"23"
"51589";"51";"15"
"51590";"51";"15"
"51591";"51";"14"
"51592";"51";"07"
"51594";"51";"13"
"51595";"51";"10"
"51596";"51";"17"
"51597";"51";"37"
"51598";"51";"28"
"51599";"51";"27"
"51600";"51";"04"
"51601";"51";"15"
"51602";"51";"15"
"51603";"51";"29"
"51604";"51";"14"
"51605";"51";"37"
"51607";"51";"17"
"51608";"51";"15"
"51609";"51";"09"
"51610";"51";"23"
"51611";"51";"29"
"51612";"51";"29"
"51613";"51";"30"
"51614";"51";"30"
"51616";"51";"16"
"51617";"51";"35"
"51618";"51";"17"
"51619";"51";"08"
"51620";"51";"32"
"51621";"51";"32"
"51622";"51";"31"
"51623";"51";"30"
"51624";"51";"31"
"51625";"51";"12"
"51626";"51";"17"
"51627";"51";"29"
"51628";"51";"25"
"51629";"51";"30"
"51630";"51";"02"
"51631";"51";"30"
"51632";"51";"23"
"51633";"51";"05"
"51634";"51";"10"
"51635";"51";"15"
"51636";"51";"30"
"51637";"51";"07"
"51638";"51";"29"
"51639";"51";"18"
"51640";"51";"32"
"51641";"51";"18"
"51642";"51";"01"
"51643";"51";"37"
"51644";"51";"09"
"51645";"51";"25"
"51646";"51";"32"
"51647";"51";"33"
"51648";"51";"10"
"51649";"51";"33"
"51649";"51";"34"
"51649";"51";"98"
"51650";"51";"23"
"51651";"51";"29"
"51652";"51";"01"
"51654";"51";"28"
"51655";"51";"29"
"51656";"51";"35"
"51657";"51";"31"
"51658";"51";"15"
"51659";"51";"32"
"51660";"51";"05"
"51662";"51";"05"
"51663";"51";"03"
"52001";"52";"21"
"52002";"52";"04"
"52003";"52";"24"
"52004";"52";"22"
"52005";"52";"06"
"52006";"52";"28"
"52007";"52";"11"
"52008";"52";"01"
"52009";"52";"20"
"52011";"52";"27"
"52012";"52";"22"
"52013";"52";"15"
"52014";"52";"17"
"52015";"52";"26"
"52016";"52";"03"
"52017";"52";"02"
"52019";"52";"11"
"52021";"52";"28"
"52022";"52";"02"
"52023";"52";"03"
"52025";"52";"09"
"52027";"52";"17"
"52028";"52";"03"
"52029";"52";"13"
"52030";"52";"13"
"52031";"52";"14"
"52033";"52";"19"
"52034";"52";"28"
"52035";"52";"17"
"52036";"52";"16"
"52037";"52";"20"
"52038";"52";"09"
"52039";"52";"11"
"52040";"52";"03"
"52042";"52";"20"
"52043";"52";"12"
"52044";"52";"10"
"52045";"52";"30"
"52047";"52";"11"
"52050";"52";"21"
"52051";"52";"15"
"52053";"52";"14"
"52055";"52";"13"
"52056";"52";"06"
"52057";"52";"11"
"52058";"52";"27"
"52059";"52";"20"
"52060";"52";"04"
"52061";"52";"01"
"52062";"52";"17"
"52063";"52";"05"
"52064";"52";"05"
"52065";"52";"11"
"52066";"52";"11"
"52067";"52";"05"
"52069";"52";"06"
"52070";"52";"17"
"52072";"52";"07"
"52074";"52";"09"
"52075";"52";"01"
"52076";"52";"06"
"52079";"52";"28"
"52082";"52";"02"
"52083";"52";"12"
"52084";"52";"24"
"52085";"52";"09"
"52087";"52";"29"
"52088";"52";"18"
"52089";"52";"26"
"52090";"52";"20"
"52091";"52";"10"
"52092";"52";"23"
"52093";"52";"17"
"52094";"52";"03"
"52095";"52";"24"
"52097";"52";"24"
"52099";"52";"32"
"52101";"52";"05"
"52102";"52";"16"
"52103";"52";"26"
"52104";"52";"30"
"52105";"52";"20"
"52106";"52";"16"
"52107";"52";"01"
"52108";"52";"20"
"52109";"52";"11"
"52110";"52";"11"
"52113";"52";"23"
"52114";"52";"06"
"52115";"52";"16"
"52116";"52";"20"
"52118";"52";"13"
"52119";"52";"12"
"52120";"52";"19"
"52121";"52";"07"
"52121";"52";"29"
"52121";"52";"85"
"52122";"52";"05"
"52123";"52";"08"
"52124";"52";"26"
"52125";"52";"07"
"52126";"52";"23"
"52127";"52";"09"
"52128";"52";"01"
"52129";"52";"11"
"52130";"52";"06"
"52131";"52";"22"
"52132";"52";"09"
"52133";"52";"05"
"52134";"52";"17"
"52135";"52";"26"
"52136";"52";"04"
"52137";"52";"03"
"52138";"52";"03"
"52140";"52";"14"
"52141";"52";"07"
"52142";"52";"01"
"52145";"52";"23"
"52146";"52";"02"
"52147";"52";"16"
"52149";"52";"11"
"52151";"52";"02"
"52155";"52";"16"
"52156";"52";"13"
"52157";"52";"14"
"52158";"52";"23"
"52159";"52";"09"
"52160";"52";"27"
"52161";"52";"09"
"52162";"52";"19"
"52163";"52";"20"
"52164";"52";"04"
"52165";"52";"02"
"52167";"52";"01"
"52168";"52";"06"
"52169";"52";"28"
"52170";"52";"23"
"52171";"52";"28"
"52172";"52";"11"
"52173";"52";"10"
"52174";"52";"05"
"52175";"52";"10"
"52177";"52";"10"
"52178";"52";"11"
"52179";"52";"28"
"52180";"52";"18"
"52181";"52";"22"
"52182";"52";"31"
"52183";"52";"01"
"52184";"52";"22"
"52185";"52";"04"
"52187";"52";"22"
"52189";"52";"23"
"52190";"52";"21"
"52193";"52";"07"
"52194";"52";"08"
"52195";"52";"12"
"52196";"52";"16"
"52197";"52";"12"
"52198";"52";"28"
"52199";"52";"13"
"52200";"52";"17"
"52201";"52";"11"
"52203";"52";"08"
"52204";"52";"01"
"52205";"52";"29"
"52206";"52";"18"
"52207";"52";"20"
"52208";"52";"04"
"52211";"52";"27"
"52212";"52";"13"
"52213";"52";"12"
"52214";"52";"27"
"52216";"52";"03"
"52217";"52";"05"
"52218";"52";"22"
"52219";"52";"22"
"52220";"52";"02"
"52221";"52";"14"
"52222";"52";"22"
"52223";"52";"12"
"52225";"52";"05"
"52227";"52";"05"
"52228";"52";"23"
"52229";"52";"12"
"52230";"52";"10"
"52231";"52";"13"
"52232";"52";"27"
"52233";"52";"15"
"52234";"52";"05"
"52235";"52";"31"
"52237";"52";"05"
"52239";"52";"17"
"52240";"52";"17"
"52242";"52";"26"
"52243";"52";"05"
"52244";"52";"31"
"52245";"52";"24"
"52246";"52";"16"
"52247";"52";"05"
"52248";"52";"21"
"52249";"52";"23"
"52250";"52";"13"
"52251";"52";"07"
"52253";"52";"14"
"52254";"52";"14"
"52256";"52";"24"
"52257";"52";"15"
"52258";"52";"06"
"52260";"52";"27"
"52262";"52";"14"
"52264";"52";"26"
"52265";"52";"08"
"52266";"52";"18"
"52267";"52";"31"
"52269";"52";"16"
"52271";"52";"21"
"52272";"52";"06"
"52273";"52";"04"
"52274";"52";"06"
"52275";"52";"26"
"52276";"52";"07"
"52277";"52";"19"
"52278";"52";"14"
"52280";"52";"20"
"52282";"52";"02"
"52284";"52";"11"
"52285";"52";"17"
"52286";"52";"24"
"52287";"52";"05"
"52288";"52";"22"
"52289";"52";"24"
"52290";"52";"12"
"52291";"52";"09"
"52292";"52";"17"
"52293";"52";"18"
"52294";"52";"28"
"52295";"52";"21"
"52296";"52";"18"
"52297";"52";"29"
"52298";"52";"23"
"52300";"52";"28"
"52301";"52";"09"
"52302";"52";"08"
"52303";"52";"15"
"52304";"52";"05"
"52305";"52";"21"
"52306";"52";"24"
"52307";"52";"16"
"52308";"52";"14"
"52310";"52";"27"
"52311";"52";"26"
"52312";"52";"16"
"52313";"52";"01"
"52315";"52";"21"
"52316";"52";"13"
"52318";"52";"04"
"52319";"52";"09"
"52320";"52";"09"
"52321";"52";"11"
"52322";"52";"14"
"52325";"52";"09"
"52326";"52";"27"
"52327";"52";"31"
"52328";"52";"04"
"52330";"52";"14"
"52331";"52";"18"
"52332";"52";"19"
"52335";"52";"01"
"52336";"52";"28"
"52337";"52";"22"
"52340";"52";"23"
"52341";"52";"28"
"52342";"52";"24"
"52344";"52";"03"
"52346";"52";"10"
"52347";"52";"08"
"52348";"52";"20"
"52349";"52";"29"
"52350";"52";"15"
"52351";"52";"05"
"52352";"52";"21"
"52353";"52";"21"
"52354";"52";"17"
"52355";"52";"16"
"52356";"52";"13"
"52357";"52";"22"
"52358";"52";"09"
"52359";"52";"11"
"52360";"52";"23"
"52362";"52";"20"
"52363";"52";"20"
"52364";"52";"17"
"52365";"52";"06"
"52366";"52";"16"
"52367";"52";"27"
"52369";"52";"24"
"52370";"52";"08"
"52371";"52";"27"
"52372";"52";"05"
"52373";"52";"05"
"52374";"52";"17"
"52375";"52";"17"
"52376";"52";"22"
"52377";"52";"04"
"52378";"52";"22"
"52379";"52";"10"
"52380";"52";"16"
"52383";"52";"16"
"52384";"52";"17"
"52385";"52";"09"
"52386";"52";"31"
"52388";"52";"15"
"52390";"52";"15"
"52391";"52";"18"
"52392";"52";"26"
"52393";"52";"03"
"52394";"52";"12"
"52395";"52";"03"
"52396";"52";"21"
"52397";"52";"20"
"52398";"52";"22"
"52399";"52";"06"
"52400";"52";"04"
"52401";"52";"21"
"52403";"52";"03"
"52405";"52";"23"
"52406";"52";"12"
"52407";"52";"24"
"52411";"52";"18"
"52413";"52";"28"
"52414";"52";"08"
"52415";"52";"26"
"52416";"52";"09"
"52419";"52";"14"
"52420";"52";"01"
"52421";"52";"07"
"52422";"52";"02"
"52423";"52";"01"
"52424";"52";"17"
"52425";"52";"23"
"52426";"52";"14"
"52427";"52";"18"
"52428";"52";"01"
"52429";"52";"32"
"52431";"52";"03"
"52432";"52";"20"
"52433";"52";"05"
"52436";"52";"10"
"52437";"52";"03"
"52438";"52";"12"
"52439";"52";"03"
"52440";"52";"10"
"52442";"52";"13"
"52443";"52";"22"
"52444";"52";"24"
"52445";"52";"17"
"52446";"52";"23"
"52447";"52";"16"
"52448";"52";"25"
"52448";"52";"30"
"52448";"52";"31"
"52448";"52";"32"
"52448";"52";"86"
"52449";"52";"16"
"52450";"52";"03"
"52452";"52";"16"
"52453";"52";"16"
"52455";"52";"05"
"52456";"52";"10"
"52457";"52";"16"
"52459";"52";"21"
"52461";"52";"19"
"52463";"52";"22"
"52464";"52";"12"
"52465";"52";"19"
"52467";"52";"12"
"52468";"52";"24"
"52469";"52";"29"
"52470";"52";"04"
"52472";"52";"14"
"52473";"52";"01"
"52474";"52";"06"
"52475";"52";"28"
"52476";"52";"05"
"52479";"52";"18"
"52480";"52";"27"
"52482";"52";"05"
"52483";"52";"15"
"52484";"52";"13"
"52486";"52";"03"
"52487";"52";"18"
"52488";"52";"21"
"52489";"52";"09"
"52490";"52";"13"
"52491";"52";"22"
"52492";"52";"12"
"52493";"52";"12"
"52494";"52";"07"
"52495";"52";"11"
"52497";"52";"28"
"52499";"52";"23"
"52500";"52";"31"
"52502";"52";"28"
"52503";"52";"12"
"52504";"52";"26"
"52505";"52";"05"
"52506";"52";"14"
"52507";"52";"16"
"52509";"52";"23"
"52510";"52";"28"
"52511";"52";"10"
"52512";"52";"13"
"52513";"52";"15"
"52514";"52";"29"
"52515";"52";"17"
"52516";"52";"17"
"52517";"52";"24"
"52518";"52";"21"
"52519";"52";"23"
"52520";"52";"26"
"52522";"52";"27"
"52523";"52";"01"
"52524";"52";"27"
"52525";"52";"06"
"52526";"52";"03"
"52528";"52";"28"
"52529";"52";"17"
"52534";"52";"31"
"52535";"52";"29"
"52536";"52";"17"
"52538";"52";"02"
"52539";"52";"17"
"52540";"52";"03"
"52541";"52";"21"
"52542";"52";"03"
"52543";"52";"28"
"52544";"52";"15"
"52545";"52";"16"
"52546";"52";"12"
"52547";"52";"27"
"52548";"52";"27"
"52549";"52";"05"
"52550";"52";"28"
"53001";"53";"32"
"53002";"53";"21"
"53003";"53";"01"
"53004";"53";"06"
"53005";"53";"05"
"53006";"53";"04"
"53007";"53";"02"
"53008";"53";"20"
"53009";"53";"22"
"53010";"53";"11"
"53011";"53";"32"
"53012";"53";"09"
"53013";"53";"27"
"53014";"53";"31"
"53015";"53";"05"
"53016";"53";"03"
"53017";"53";"13"
"53018";"53";"25"
"53019";"53";"22"
"53021";"53";"20"
"53022";"53";"22"
"53023";"53";"20"
"53025";"53";"22"
"53026";"53";"19"
"53027";"53";"13"
"53028";"53";"20"
"53029";"53";"04"
"53030";"53";"22"
"53031";"53";"05"
"53032";"53";"26"
"53033";"53";"09"
"53034";"53";"02"
"53035";"53";"09"
"53036";"53";"13"
"53037";"53";"13"
"53038";"53";"24"
"53039";"53";"19"
"53040";"53";"19"
"53041";"53";"25"
"53042";"53";"12"
"53043";"53";"23"
"53045";"53";"19"
"53046";"53";"13"
"53047";"53";"12"
"53048";"53";"05"
"53049";"53";"02"
"53050";"53";"26"
"53051";"53";"14"
"53052";"53";"24"
"53053";"53";"03"
"53054";"53";"17"
"53055";"53";"01"
"53056";"53";"02"
"53057";"53";"14"
"53058";"53";"07"
"53059";"53";"23"
"53061";"53";"14"
"53062";"53";"06"
"53062";"53";"31"
"53062";"53";"97"
"53063";"53";"04"
"53064";"53";"12"
"53065";"53";"11"
"53066";"53";"06"
"53067";"53";"22"
"53068";"53";"09"
"53069";"53";"08"
"53071";"53";"12"
"53072";"53";"20"
"53073";"53";"25"
"53074";"53";"21"
"53075";"53";"07"
"53076";"53";"22"
"53077";"53";"07"
"53078";"53";"04"
"53079";"53";"01"
"53080";"53";"08"
"53082";"53";"32"
"53083";"53";"27"
"53084";"53";"09"
"53085";"53";"27"
"53086";"53";"05"
"53087";"53";"22"
"53088";"53";"07"
"53089";"53";"04"
"53090";"53";"09"
"53091";"53";"15"
"53092";"53";"23"
"53093";"53";"15"
"53094";"53";"28"
"53095";"53";"22"
"53096";"53";"10"
"53097";"53";"11"
"53098";"53";"25"
"53099";"53";"02"
"53100";"53";"15"
"53101";"53";"31"
"53102";"53";"07"
"53103";"53";"19"
"53104";"53";"04"
"53105";"53";"23"
"53106";"53";"27"
"53107";"53";"12"
"53108";"53";"19"
"53109";"53";"20"
"53110";"53";"13"
"53111";"53";"01"
"53112";"53";"14"
"53113";"53";"03"
"53114";"53";"14"
"53115";"53";"12"
"53116";"53";"14"
"53117";"53";"06"
"53118";"53";"16"
"53119";"53";"32"
"53120";"53";"03"
"53121";"53";"08"
"53122";"53";"03"
"53123";"53";"05"
"53124";"53";"06"
"53125";"53";"15"
"53126";"53";"10"
"53127";"53";"16"
"53128";"53";"07"
"53129";"53";"19"
"53130";"53";"17"
"53130";"53";"18"
"53130";"53";"28"
"53130";"53";"29"
"53130";"53";"30"
"53130";"53";"98"
"53131";"53";"12"
"53132";"53";"12"
"53133";"53";"08"
"53134";"53";"11"
"53135";"53";"09"
"53136";"53";"06"
"53137";"53";"19"
"53138";"53";"04"
"53139";"53";"27"
"53140";"53";"02"
"53141";"53";"02"
"53142";"53";"08"
"53143";"53";"22"
"53144";"53";"20"
"53145";"53";"06"
"53146";"53";"20"
"53147";"53";"20"
"53147";"53";"21"
"53147";"53";"99"
"53148";"53";"09"
"53150";"53";"31"
"53151";"53";"07"
"53152";"53";"22"
"53153";"53";"11"
"53154";"53";"15"
"53155";"53";"10"
"53156";"53";"02"
"53157";"53";"32"
"53158";"53";"19"
"53159";"53";"23"
"53160";"53";"14"
"53161";"53";"23"
"53162";"53";"20"
"53163";"53";"11"
"53164";"53";"08"
"53165";"53";"09"
"53168";"53";"32"
"53169";"53";"19"
"53170";"53";"21"
"53172";"53";"06"
"53173";"53";"08"
"53174";"53";"21"
"53175";"53";"02"
"53176";"53";"01"
"53177";"53";"10"
"53178";"53";"07"
"53179";"53";"21"
"53180";"53";"09"
"53181";"53";"15"
"53182";"53";"19"
"53184";"53";"13"
"53185";"53";"24"
"53186";"53";"07"
"53187";"53";"24"
"53188";"53";"25"
"53189";"53";"16"
"53190";"53";"14"
"53191";"53";"25"
"53192";"53";"25"
"53193";"53";"13"
"53194";"53";"19"
"53195";"53";"20"
"53196";"53";"08"
"53197";"53";"25"
"53198";"53";"27"
"53199";"53";"12"
"53200";"53";"21"
"53201";"53";"32"
"53202";"53";"15"
"53203";"53";"13"
"53204";"53";"08"
"53205";"53";"23"
"53206";"53";"13"
"53207";"53";"11"
"53208";"53";"24"
"53209";"53";"19"
"53210";"53";"04"
"53211";"53";"10"
"53212";"53";"22"
"53213";"53";"15"
"53214";"53";"25"
"53215";"53";"31"
"53216";"53";"20"
"53218";"53";"11"
"53219";"53";"21"
"53220";"53";"22"
"53221";"53";"11"
"53222";"53";"21"
"53223";"53";"27"
"53224";"53";"17"
"53225";"53";"05"
"53226";"53";"05"
"53228";"53";"26"
"53229";"53";"17"
"53230";"53";"16"
"53231";"53";"04"
"53232";"53";"26"
"53233";"53";"13"
"53234";"53";"01"
"53235";"53";"16"
"53236";"53";"27"
"53237";"53";"12"
"53238";"53";"15"
"53239";"53";"03"
"53240";"53";"09"
"53241";"53";"04"
"53242";"53";"25"
"53243";"53";"19"
"53244";"53";"23"
"53245";"53";"05"
"53246";"53";"24"
"53247";"53";"19"
"53248";"53";"26"
"53249";"53";"03"
"53250";"53";"07"
"53251";"53";"09"
"53252";"53";"24"
"53253";"53";"25"
"53254";"53";"06"
"53255";"53";"26"
"53256";"53";"03"
"53257";"53";"22"
"53258";"53";"09"
"53259";"53";"25"
"53260";"53";"07"
"53261";"53";"01"
"53262";"53";"23"
"53263";"53";"16"
"53264";"53";"26"
"53265";"53";"26"
"53266";"53";"03"
"53267";"53";"26"
"53269";"53";"10"
"53270";"53";"12"
"53271";"53";"27"
"53272";"53";"27"
"53273";"53";"13"
"53274";"53";"11"
"53276";"53";"11"
"54001";"54";"23"
"54002";"54";"11"
"54003";"54";"10"
"54004";"54";"11"
"54005";"54";"14"
"54006";"54";"42"
"54007";"54";"27"
"54008";"54";"10"
"54009";"54";"11"
"54010";"54";"10"
"54011";"54";"15"
"54012";"54";"42"
"54013";"54";"06"
"54014";"54";"06"
"54015";"54";"02"
"54016";"54";"12"
"54017";"54";"04"
"54018";"54";"07"
"54019";"54";"12"
"54020";"54";"17"
"54021";"54";"23"
"54022";"54";"26"
"54023";"54";"01"
"54024";"54";"23"
"54025";"54";"40"
"54026";"54";"01"
"54027";"54";"24"
"54028";"54";"31"
"54029";"54";"02"
"54030";"54";"06"
"54031";"54";"24"
"54032";"54";"29"
"54033";"54";"02"
"54034";"54";"12"
"54035";"54";"06"
"54036";"54";"07"
"54037";"54";"25"
"54038";"54";"03"
"54039";"54";"03"
"54040";"54";"04"
"54041";"54";"10"
"54042";"54";"14"
"54043";"54";"33"
"54044";"54";"06"
"54045";"54";"05"
"54046";"54";"10"
"54047";"54";"10"
"54048";"54";"07"
"54049";"54";"37"
"54050";"54";"01"
"54051";"54";"31"
"54052";"54";"10"
"54053";"54";"17"
"54054";"54";"05"
"54055";"54";"26"
"54056";"54";"37"
"54057";"54";"12"
"54058";"54";"11"
"54059";"54";"23"
"54060";"54";"24"
"54061";"54";"18"
"54062";"54";"14"
"54063";"54";"12"
"54064";"54";"09"
"54065";"54";"03"
"54066";"54";"02"
"54067";"54";"15"
"54068";"54";"10"
"54069";"54";"02"
"54070";"54";"23"
"54071";"54";"01"
"54072";"54";"24"
"54073";"54";"28"
"54074";"54";"17"
"54075";"54";"04"
"54076";"54";"05"
"54077";"54";"06"
"54078";"54";"06"
"54079";"54";"41"
"54080";"54";"28"
"54081";"54";"37"
"54082";"54";"11"
"54083";"54";"17"
"54084";"54";"02"
"54085";"54";"05"
"54086";"54";"27"
"54087";"54";"26"
"54088";"54";"27"
"54089";"54";"42"
"54090";"54";"42"
"54091";"54";"24"
"54092";"54";"14"
"54093";"54";"11"
"54094";"54";"14"
