13106;013-11;bad
13039;013-13;bad
13056;013-13;bad
13077;013-13;bad
13078;013-13;bad
13098;013-13;bad
13012;013-14;bad
13025;013-14;bad
13040;013-14;bad
13048;013-14;bad
13059;013-14;bad
13072;013-14;bad
13074;013-14;bad
13079;013-14;bad
13080;013-14;bad
13087;013-14;bad
13090;013-14;bad
13095;013-14;bad
13099;013-14;bad
13109;013-14;bad
13110;013-14;bad
13111;013-14;bad
13113;013-14;bad
13004;013-16;bad
13017;013-16;bad
13038;013-16;bad
13057;013-16;bad
13061;013-16;bad
13063;013-16;bad
13094;013-16;bad
13096;013-16;bad
13097;013-16;bad
13108;013-16;bad
14026;014-01;bad
14030;014-01;bad
14098;014-01;bad
14101;014-01;bad
14109;014-01;bad
14135;014-01;bad
14137;014-01;bad
14157;014-01;bad
14205;014-01;bad
14232;014-01;bad
14271;014-01;bad
14278;014-01;bad
14311;014-01;bad
14348;014-01;bad
14380;014-01;bad
14383;014-01;bad
14423;014-01;bad
14438;014-01;bad
14454;014-01;bad
14525;014-01;bad
14543;014-01;bad
14566;014-01;bad
14568;014-01;bad
14587;014-01;bad
14610;014-01;bad
14661;014-01;bad
14684;014-01;bad
14692;014-01;bad
14734;014-01;bad
14020;014-02;bad
14036;014-02;bad
14119;014-02;bad
14134;014-02;bad
14163;014-02;bad
14181;014-02;bad
14215;014-02;bad
14221;014-02;bad
14237;014-02;bad
14242;014-02;bad
14301;014-02;bad
14327;014-02;bad
14341;014-02;bad
14344;014-02;bad
14437;014-02;bad
14637;014-02;bad
14640;014-02;bad
14651;014-02;bad
14666;014-02;bad
14698;014-02;bad
14712;014-02;bad
14761;014-02;bad
17002;017-04;bad
17005;017-04;bad
17006;017-04;bad
17015;017-04;bad
17016;017-04;bad
17020;017-04;bad
17027;017-04;bad
17033;017-04;bad
17034;017-04;bad
17038;017-04;bad
17039;017-04;bad
17044;017-04;bad
17047;017-04;bad
17050;017-04;bad
17052;017-04;bad
17054;017-04;bad
17055;017-04;bad
17056;017-04;bad
17060;017-04;bad
17061;017-04;bad
17066;017-04;bad
17068;017-04;bad
17069;017-04;bad
17074;017-04;bad
17076;017-04;bad
17077;017-04;bad
17078;017-04;bad
17081;017-04;bad
17082;017-04;bad
17084;017-04;bad
17092;017-04;bad
17095;017-04;bad
17096;017-04;bad
17098;017-04;bad
17099;017-04;bad
17104;017-04;bad
17106;017-04;bad
17108;017-04;bad
17110;017-04;bad
17111;017-04;bad
17113;017-04;bad
17115;017-04;bad
17116;017-04;bad
17118;017-04;bad
17122;017-04;bad
17129;017-04;bad
17130;017-04;bad
17131;017-04;bad
17133;017-04;bad
17145;017-04;bad
17152;017-04;bad
17156;017-04;bad
17159;017-04;bad
17160;017-04;bad
17163;017-04;bad
17167;017-04;bad
17172;017-04;bad
17173;017-04;bad
17175;017-04;bad
17178;017-04;bad
17183;017-04;bad
17187;017-04;bad
17191;017-04;bad
17192;017-04;bad
17196;017-04;bad
17197;017-04;bad
17199;017-04;bad
17204;017-04;bad
17209;017-04;bad
17210;017-04;bad
17215;017-04;bad
17220;017-04;bad
17227;017-04;bad
17229;017-04;bad
17230;017-04;bad
17231;017-04;bad
17232;017-04;bad
17233;017-04;bad
17236;017-04;bad
17238;017-04;bad
17240;017-04;bad
17241;017-04;bad
17242;017-04;bad
17243;017-04;bad
17244;017-04;bad
17248;017-04;bad
17249;017-04;bad
17250;017-04;bad
17258;017-04;bad
17259;017-04;bad
17260;017-04;bad
17263;017-04;bad
17269;017-04;bad
17270;017-04;bad
17273;017-04;bad
17276;017-04;bad
17279;017-04;bad
17281;017-04;bad
17282;017-04;bad
17283;017-04;bad
17287;017-04;bad
17295;017-04;bad
17296;017-04;bad
17298;017-04;bad
17304;017-04;bad
17305;017-04;bad
17309;017-04;bad
17310;017-04;bad
17312;017-04;bad
17316;017-04;bad
17317;017-04;bad
17319;017-04;bad
17324;017-04;bad
17325;017-04;bad
17326;017-04;bad
17328;017-04;bad
17331;017-04;bad
17332;017-04;bad
17333;017-04;bad
17335;017-04;bad
17339;017-04;bad
17341;017-04;bad
17342;017-04;bad
17343;017-04;bad
17345;017-04;bad
17354;017-04;bad
17355;017-04;bad
17357;017-04;bad
17362;017-04;bad
17363;017-04;bad
17364;017-04;bad
17365;017-04;bad
17366;017-04;bad
17371;017-04;bad
17372;017-04;bad
17378;017-04;bad
17379;017-04;bad
17386;017-04;bad
17388;017-04;bad
17390;017-04;bad
17392;017-04;bad
17398;017-04;bad
17400;017-04;bad
17402;017-04;bad
17403;017-04;bad
17404;017-04;bad
17405;017-04;bad
17410;017-04;bad
17417;017-04;bad
17418;017-04;bad
17423;017-04;bad
17424;017-04;bad
17425;017-04;bad
17430;017-04;bad
17432;017-04;bad
17433;017-04;bad
17437;017-04;bad
17438;017-04;bad
17441;017-04;bad
17442;017-04;bad
17454;017-04;bad
17458;017-04;bad
17468;017-04;bad
17469;017-04;bad
17476;017-04;bad
17479;017-04;bad
17021;017-05;bad
17030;017-05;bad
17036;017-05;bad
17045;017-05;bad
17058;017-05;bad
17064;017-05;bad
17075;017-05;bad
17079;017-05;bad
17083;017-05;bad
17093;017-05;bad
17097;017-05;bad
17112;017-05;bad
17119;017-05;bad
17120;017-05;bad
17134;017-05;bad
17140;017-05;bad
17146;017-05;bad
17151;017-05;bad
17154;017-05;bad
17155;017-05;bad
17171;017-05;bad
17174;017-05;bad
17184;017-05;bad
17185;017-05;bad
17189;017-05;bad
17214;017-05;bad
17216;017-05;bad
17219;017-05;bad
17225;017-05;bad
17228;017-05;bad
17237;017-05;bad
17246;017-05;bad
17247;017-05;bad
17253;017-05;bad
17255;017-05;bad
17265;017-05;bad
17278;017-05;bad
17280;017-05;bad
17284;017-05;bad
17285;017-05;bad
17302;017-05;bad
17307;017-05;bad
17308;017-05;bad
17311;017-05;bad
17320;017-05;bad
17323;017-05;bad
17329;017-05;bad
17330;017-05;bad
17337;017-05;bad
17346;017-05;bad
17348;017-05;bad
17351;017-05;bad
17375;017-05;bad
17380;017-05;bad
17385;017-05;bad
17387;017-05;bad
17389;017-05;bad
17393;017-05;bad
17406;017-05;bad
17408;017-05;bad
17409;017-05;bad
17411;017-05;bad
17421;017-05;bad
17429;017-05;bad
17431;017-05;bad
17445;017-05;bad
17449;017-05;bad
17452;017-05;bad
17453;017-05;bad
17455;017-05;bad
17461;017-05;bad
17484;017-05;bad
17485;017-05;bad
17486;017-05;bad
18001;018-01;bad
18003;018-01;bad
18004;018-01;bad
18011;018-01;bad
18014;018-01;bad
18015;018-01;bad
18016;018-01;bad
18019;018-01;bad
18020;018-01;bad
18022;018-01;bad
18026;018-01;bad
18030;018-01;bad
18032;018-01;bad
18035;018-01;bad
18037;018-01;bad
18039;018-01;bad
18047;018-01;bad
18051;018-01;bad
18067;018-01;bad
18070;018-01;bad
18074;018-01;bad
18079;018-01;bad
18084;018-01;bad
18088;018-01;bad
18094;018-01;bad
18097;018-01;bad
18098;018-01;bad
18109;018-01;bad
18111;018-01;bad
18115;018-01;bad
18116;018-01;bad
18117;018-01;bad
18125;018-01;bad
18144;018-01;bad
18145;018-01;bad
18146;018-01;bad
18147;018-01;bad
18149;018-01;bad
18151;018-01;bad
18156;018-01;bad
18162;018-01;bad
18163;018-01;bad
18168;018-01;bad
18170;018-01;bad
18176;018-01;bad
18179;018-01;bad
18185;018-01;bad
18189;018-01;bad
18194;018-01;bad
18200;018-01;bad
18202;018-01;bad
18206;018-01;bad
18208;018-01;bad
18211;018-01;bad
18213;018-01;bad
18223;018-01;bad
18226;018-01;bad
18227;018-01;bad
18229;018-01;bad
18233;018-01;bad
18235;018-01;bad
18241;018-01;bad
18243;018-01;bad
18246;018-01;bad
18249;018-01;bad
18253;018-01;bad
18256;018-01;bad
18257;018-01;bad
18258;018-01;bad
18259;018-01;bad
18262;018-01;bad
18264;018-01;bad
18269;018-01;bad
18271;018-01;bad
18272;018-01;bad
18274;018-01;bad
18280;018-01;bad
18284;018-01;bad
18287;018-01;bad
18005;018-02;bad
18028;018-02;bad
18036;018-02;bad
18044;018-02;bad
18050;018-02;bad
18055;018-02;bad
18064;018-02;bad
18066;018-02;bad
18085;018-02;bad
18096;018-02;bad
18100;018-02;bad
18103;018-02;bad
18124;018-02;bad
18128;018-02;bad
18133;018-02;bad
18134;018-02;bad
18137;018-02;bad
18138;018-02;bad
18140;018-02;bad
18141;018-02;bad
18148;018-02;bad
18150;018-02;bad
18157;018-02;bad
18159;018-02;bad
18165;018-02;bad
18167;018-02;bad
18181;018-02;bad
18182;018-02;bad
18186;018-02;bad
18188;018-02;bad
18190;018-02;bad
18198;018-02;bad
18205;018-02;bad
18207;018-02;bad
18210;018-02;bad
18214;018-02;bad
18219;018-02;bad
18228;018-02;bad
18237;018-02;bad
18244;018-02;bad
18255;018-02;bad
18263;018-02;bad
18279;018-02;bad
18281;018-02;bad
18285;018-02;bad
18290;018-02;bad
18002;018-03;bad
18006;018-03;bad
18007;018-03;bad
18008;018-03;bad
18009;018-03;bad
18010;018-03;bad
18012;018-03;bad
18013;018-03;bad
18017;018-03;bad
18018;018-03;bad
18021;018-03;bad
18023;018-03;bad
18024;018-03;bad
18025;018-03;bad
18027;018-03;bad
18029;018-03;bad
18031;018-03;bad
18034;018-03;bad
18038;018-03;bad
18040;018-03;bad
18041;018-03;bad
18042;018-03;bad
18043;018-03;bad
18045;018-03;bad
18046;018-03;bad
18048;018-03;bad
18049;018-03;bad
18052;018-03;bad
18053;018-03;bad
18054;018-03;bad
18056;018-03;bad
18057;018-03;bad
18058;018-03;bad
18059;018-03;bad
18060;018-03;bad
18061;018-03;bad
18062;018-03;bad
18063;018-03;bad
18065;018-03;bad
18068;018-03;bad
18069;018-03;bad
18071;018-03;bad
18072;018-03;bad
18073;018-03;bad
18075;018-03;bad
18076;018-03;bad
18077;018-03;bad
18078;018-03;bad
18080;018-03;bad
18081;018-03;bad
18082;018-03;bad
18083;018-03;bad
18086;018-03;bad
18087;018-03;bad
18089;018-03;bad
18090;018-03;bad
18091;018-03;bad
18092;018-03;bad
18093;018-03;bad
18095;018-03;bad
18099;018-03;bad
18101;018-03;bad
18102;018-03;bad
18104;018-03;bad
18105;018-03;bad
18106;018-03;bad
18107;018-03;bad
18108;018-03;bad
18110;018-03;bad
18112;018-03;bad
18113;018-03;bad
18114;018-03;bad
18118;018-03;bad
18119;018-03;bad
18120;018-03;bad
18121;018-03;bad
18122;018-03;bad
18123;018-03;bad
18126;018-03;bad
18127;018-03;bad
18129;018-03;bad
18130;018-03;bad
18131;018-03;bad
18132;018-03;bad
18135;018-03;bad
18136;018-03;bad
18139;018-03;bad
18142;018-03;bad
18143;018-03;bad
18152;018-03;bad
18153;018-03;bad
18154;018-03;bad
18155;018-03;bad
18158;018-03;bad
18160;018-03;bad
18161;018-03;bad
18164;018-03;bad
18166;018-03;bad
18169;018-03;bad
18171;018-03;bad
18172;018-03;bad
18173;018-03;bad
18174;018-03;bad
18175;018-03;bad
18177;018-03;bad
18178;018-03;bad
18180;018-03;bad
18183;018-03;bad
18184;018-03;bad
18187;018-03;bad
18191;018-03;bad
18192;018-03;bad
18193;018-03;bad
18195;018-03;bad
18196;018-03;bad
18197;018-03;bad
18199;018-03;bad
18201;018-03;bad
18203;018-03;bad
18204;018-03;bad
18209;018-03;bad
18212;018-03;bad
18215;018-03;bad
18216;018-03;bad
18217;018-03;bad
18218;018-03;bad
18220;018-03;bad
18221;018-03;bad
18222;018-03;bad
18224;018-03;bad
18225;018-03;bad
18230;018-03;bad
18231;018-03;bad
18232;018-03;bad
18234;018-03;bad
18236;018-03;bad
18238;018-03;bad
18239;018-03;bad
18240;018-03;bad
18242;018-03;bad
18245;018-03;bad
18247;018-03;bad
18248;018-03;bad
18250;018-03;bad
18251;018-03;bad
18252;018-03;bad
18254;018-03;bad
18260;018-03;bad
18261;018-03;bad
18265;018-03;bad
18266;018-03;bad
18267;018-03;bad
18268;018-03;bad
18270;018-03;bad
18273;018-03;bad
18275;018-03;bad
18276;018-03;bad
18277;018-03;bad
18278;018-03;bad
18282;018-03;bad
18283;018-03;bad
18286;018-03;bad
18288;018-03;bad
18289;018-03;bad
20001;020-01;bad
20006;020-01;bad
20014;020-01;bad
20017;020-01;bad
20019;020-01;bad
20022;020-01;bad
20027;020-01;bad
20028;020-01;bad
20029;020-01;bad
20030;020-01;bad
20032;020-01;bad
20033;020-01;bad
20037;020-01;bad
20040;020-01;bad
20042;020-01;bad
20043;020-01;bad
20046;020-01;bad
20048;020-01;bad
20058;020-01;bad
20060;020-01;bad
20062;020-01;bad
20065;020-01;bad
20070;020-01;bad
20086;020-01;bad
20090;020-01;bad
20100;020-01;bad
20103;020-01;bad
20107;020-01;bad
20108;020-01;bad
20109;020-01;bad
20120;020-01;bad
20131;020-01;bad
20136;020-01;bad
20141;020-01;bad
20144;020-01;bad
20148;020-01;bad
20152;020-01;bad
20154;020-01;bad
20159;020-01;bad
20170;020-01;bad
20172;020-01;bad
20174;020-01;bad
20178;020-01;bad
20183;020-01;bad
20184;020-01;bad
20185;020-01;bad
20187;020-01;bad
20188;020-01;bad
20196;020-01;bad
20197;020-01;bad
20198;020-01;bad
20203;020-01;bad
20204;020-01;bad
20205;020-01;bad
20209;020-01;bad
20212;020-01;bad
20223;020-01;bad
20224;020-01;bad
20230;020-01;bad
20233;020-01;bad
20239;020-01;bad
20240;020-01;bad
20257;020-01;bad
20258;020-01;bad
20259;020-01;bad
20261;020-01;bad
20262;020-01;bad
20265;020-01;bad
20266;020-01;bad
20270;020-01;bad
20271;020-01;bad
20279;020-01;bad
20281;020-01;bad
20282;020-01;bad
20287;020-01;bad
20295;020-01;bad
20298;020-01;bad
20301;020-01;bad
20305;020-01;bad
20309;020-01;bad
20314;020-01;bad
20323;020-01;bad
20324;020-01;bad
20327;020-01;bad
20330;020-01;bad
20332;020-01;bad
20333;020-01;bad
20336;020-01;bad
20345;020-01;bad
20348;020-01;bad
20350;020-01;bad
20351;020-01;bad
20353;020-01;bad
20002;020-02;bad
20003;020-02;bad
20005;020-02;bad
20007;020-02;bad
20008;020-02;bad
20009;020-02;bad
20010;020-02;bad
20011;020-02;bad
20012;020-02;bad
20013;020-02;bad
20015;020-02;bad
20016;020-02;bad
20018;020-02;bad
20020;020-02;bad
20021;020-02;bad
20023;020-02;bad
20024;020-02;bad
20025;020-02;bad
20026;020-02;bad
20031;020-02;bad
20034;020-02;bad
20035;020-02;bad
20036;020-02;bad
20038;020-02;bad
20039;020-02;bad
20041;020-02;bad
20045;020-02;bad
20047;020-02;bad
20049;020-02;bad
20050;020-02;bad
20051;020-02;bad
20052;020-02;bad
20053;020-02;bad
20054;020-02;bad
20055;020-02;bad
20056;020-02;bad
20057;020-02;bad
20059;020-02;bad
20061;020-02;bad
20063;020-02;bad
20064;020-02;bad
20066;020-02;bad
20067;020-02;bad
20068;020-02;bad
20069;020-02;bad
20071;020-02;bad
20072;020-02;bad
20073;020-02;bad
20074;020-02;bad
20075;020-02;bad
20077;020-02;bad
20078;020-02;bad
20079;020-02;bad
20080;020-02;bad
20081;020-02;bad
20082;020-02;bad
20083;020-02;bad
20084;020-02;bad
20085;020-02;bad
20087;020-02;bad
20088;020-02;bad
20089;020-02;bad
20091;020-02;bad
20092;020-02;bad
20093;020-02;bad
20094;020-02;bad
20095;020-02;bad
20096;020-02;bad
20097;020-02;bad
20098;020-02;bad
20099;020-02;bad
20101;020-02;bad
20102;020-02;bad
20104;020-02;bad
20105;020-02;bad
20106;020-02;bad
20110;020-02;bad
20111;020-02;bad
20112;020-02;bad
20113;020-02;bad
20114;020-02;bad
20115;020-02;bad
20116;020-02;bad
20117;020-02;bad
20118;020-02;bad
20119;020-02;bad
20121;020-02;bad
20122;020-02;bad
20123;020-02;bad
20124;020-02;bad
20125;020-02;bad
20126;020-02;bad
20127;020-02;bad
20128;020-02;bad
20129;020-02;bad
20130;020-02;bad
20132;020-02;bad
20133;020-02;bad
20134;020-02;bad
20135;020-02;bad
20137;020-02;bad
20138;020-02;bad
20139;020-02;bad
20140;020-02;bad
20142;020-02;bad
20143;020-02;bad
20145;020-02;bad
20146;020-02;bad
20147;020-02;bad
20149;020-02;bad
20150;020-02;bad
20153;020-02;bad
20155;020-02;bad
20156;020-02;bad
20157;020-02;bad
20158;020-02;bad
20160;020-02;bad
20161;020-02;bad
20162;020-02;bad
20163;020-02;bad
20164;020-02;bad
20165;020-02;bad
20166;020-02;bad
20167;020-02;bad
20168;020-02;bad
20169;020-02;bad
20171;020-02;bad
20173;020-02;bad
20175;020-02;bad
20176;020-02;bad
20177;020-02;bad
20179;020-02;bad
20180;020-02;bad
20181;020-02;bad
20182;020-02;bad
20186;020-02;bad
20189;020-02;bad
20190;020-02;bad
20191;020-02;bad
20192;020-02;bad
20193;020-02;bad
20194;020-02;bad
20195;020-02;bad
20199;020-02;bad
20200;020-02;bad
20201;020-02;bad
20202;020-02;bad
20206;020-02;bad
20207;020-02;bad
20208;020-02;bad
20210;020-02;bad
20211;020-02;bad
20213;020-02;bad
20214;020-02;bad
20215;020-02;bad
20216;020-02;bad
20217;020-02;bad
20218;020-02;bad
20219;020-02;bad
20220;020-02;bad
20221;020-02;bad
20222;020-02;bad
20225;020-02;bad
20226;020-02;bad
20227;020-02;bad
20228;020-02;bad
20229;020-02;bad
20231;020-02;bad
20232;020-02;bad
20234;020-02;bad
20235;020-02;bad
20236;020-02;bad
20238;020-02;bad
20241;020-02;bad
20242;020-02;bad
20243;020-02;bad
20244;020-02;bad
20245;020-02;bad
20246;020-02;bad
20247;020-02;bad
20248;020-02;bad
20249;020-02;bad
20250;020-02;bad
20251;020-02;bad
20252;020-02;bad
20253;020-02;bad
20254;020-02;bad
20255;020-02;bad
20256;020-02;bad
20260;020-02;bad
20263;020-02;bad
20264;020-02;bad
20267;020-02;bad
20268;020-02;bad
20269;020-02;bad
20272;020-02;bad
20273;020-02;bad
20274;020-02;bad
20275;020-02;bad
20276;020-02;bad
20277;020-02;bad
20278;020-02;bad
20280;020-02;bad
20283;020-02;bad
20284;020-02;bad
20285;020-02;bad
20286;020-02;bad
20288;020-02;bad
20289;020-02;bad
20290;020-02;bad
20291;020-02;bad
20292;020-02;bad
20293;020-02;bad
20296;020-02;bad
20297;020-02;bad
20299;020-02;bad
20300;020-02;bad
20302;020-02;bad
20303;020-02;bad
20304;020-02;bad
20306;020-02;bad
20307;020-02;bad
20308;020-02;bad
20310;020-02;bad
20311;020-02;bad
20312;020-02;bad
20313;020-02;bad
20315;020-02;bad
20316;020-02;bad
20317;020-02;bad
20318;020-02;bad
20319;020-02;bad
20320;020-02;bad
20321;020-02;bad
20322;020-02;bad
20326;020-02;bad
20328;020-02;bad
20329;020-02;bad
20331;020-02;bad
20334;020-02;bad
20335;020-02;bad
20337;020-02;bad
20338;020-02;bad
20339;020-02;bad
20340;020-02;bad
20341;020-02;bad
20342;020-02;bad
20343;020-02;bad
20344;020-02;bad
20346;020-02;bad
20347;020-02;bad
20349;020-02;bad
20352;020-02;bad
20354;020-02;bad
20355;020-02;bad
20356;020-02;bad
20357;020-02;bad
20358;020-02;bad
20359;020-02;bad
20360;020-02;bad
20361;020-02;bad
20362;020-02;bad
20363;020-02;bad
20364;020-02;bad
20365;020-02;bad
20366;020-02;bad
21003;021-01;bad
21027;021-01;bad
21059;021-01;bad
21192;021-01;bad
21223;021-01;bad
21227;021-01;bad
21255;021-01;bad
21270;021-01;bad
21273;021-01;bad
21278;021-01;bad
21315;021-01;bad
21339;021-01;bad
21408;021-01;bad
21462;021-01;bad
21478;021-01;bad
21485;021-01;bad
21508;021-01;bad
21591;021-01;bad
21617;021-01;bad
21661;021-01;bad
21016;021-02;bad
21028;021-02;bad
21038;021-02;bad
21053;021-02;bad
21056;021-02;bad
21060;021-02;bad
21071;021-02;bad
21072;021-02;bad
21074;021-02;bad
21076;021-02;bad
21079;021-02;bad
21094;021-02;bad
21107;021-02;bad
21111;021-02;bad
21135;021-02;bad
21138;021-02;bad
21146;021-02;bad
21158;021-02;bad
21167;021-02;bad
21175;021-02;bad
21179;021-02;bad
21180;021-02;bad
21215;021-02;bad
21225;021-02;bad
21233;021-02;bad
21256;021-02;bad
21268;021-02;bad
21269;021-02;bad
21277;021-02;bad
21281;021-02;bad
21316;021-02;bad
21323;021-02;bad
21331;021-02;bad
21337;021-02;bad
21348;021-02;bad
21367;021-02;bad
21369;021-02;bad
21371;021-02;bad
21376;021-02;bad
21398;021-02;bad
21416;021-02;bad
21433;021-02;bad
21437;021-02;bad
21459;021-02;bad
21467;021-02;bad
21468;021-02;bad
21469;021-02;bad
21482;021-02;bad
21493;021-02;bad
21495;021-02;bad
21496;021-02;bad
21503;021-02;bad
21522;021-02;bad
21535;021-02;bad
21540;021-02;bad
21555;021-02;bad
21556;021-02;bad
21562;021-02;bad
21571;021-02;bad
21574;021-02;bad
21595;021-02;bad
21609;021-02;bad
21610;021-02;bad
21618;021-02;bad
21619;021-02;bad
21624;021-02;bad
21639;021-02;bad
21643;021-02;bad
21644;021-02;bad
21657;021-02;bad
21680;021-02;bad
21682;021-02;bad
21699;021-02;bad
21701;021-02;bad
21713;021-02;bad
21005;021-03;bad
21021;021-03;bad
21057;021-03;bad
21067;021-03;bad
21105;021-03;bad
21106;021-03;bad
21126;021-03;bad
21130;021-03;bad
21166;021-03;bad
21171;021-03;bad
21183;021-03;bad
21209;021-03;bad
21213;021-03;bad
21242;021-03;bad
21261;021-03;bad
21292;021-03;bad
21319;021-03;bad
21320;021-03;bad
21330;021-03;bad
21351;021-03;bad
21352;021-03;bad
21353;021-03;bad
21355;021-03;bad
21370;021-03;bad
21388;021-03;bad
21390;021-03;bad
21452;021-03;bad
21473;021-03;bad
21481;021-03;bad
21486;021-03;bad
21487;021-03;bad
21507;021-03;bad
21515;021-03;bad
21521;021-03;bad
21532;021-03;bad
21605;021-03;bad
21621;021-03;bad
21622;021-03;bad
21623;021-03;bad
21632;021-03;bad
21656;021-03;bad
25001;025-01;bad
25002;025-01;bad
25021;025-01;bad
25030;025-01;bad
25034;025-01;bad
25035;025-01;bad
25036;025-01;bad
25044;025-01;bad
25055;025-01;bad
25084;025-01;bad
25090;025-01;bad
25098;025-01;bad
25101;025-01;bad
25103;025-01;bad
25104;025-01;bad
25105;025-01;bad
25106;025-01;bad
25109;025-01;bad
25115;025-01;bad
25119;025-01;bad
25126;025-01;bad
25134;025-01;bad
25136;025-01;bad
25143;025-01;bad
25147;025-01;bad
25149;025-01;bad
25150;025-01;bad
25154;025-01;bad
25162;025-01;bad
25164;025-01;bad
25171;025-01;bad
25172;025-01;bad
25185;025-01;bad
25195;025-01;bad
25209;025-01;bad
25212;025-01;bad
25217;025-01;bad
25220;025-01;bad
25225;025-01;bad
25235;025-01;bad
25253;025-01;bad
25257;025-01;bad
25258;025-01;bad
25283;025-01;bad
25287;025-01;bad
25317;025-01;bad
25326;025-01;bad
25328;025-01;bad
25330;025-01;bad
25332;025-01;bad
25336;025-01;bad
25340;025-01;bad
25371;025-01;bad
25374;025-01;bad
25379;025-01;bad
25381;025-01;bad
25383;025-01;bad
25397;025-01;bad
25399;025-01;bad
25406;025-01;bad
25414;025-01;bad
25416;025-01;bad
25427;025-01;bad
25438;025-01;bad
25443;025-01;bad
25445;025-01;bad
25448;025-01;bad
25450;025-01;bad
25454;025-01;bad
25455;025-01;bad
25460;025-01;bad
25466;025-01;bad
25467;025-01;bad
25473;025-01;bad
25475;025-01;bad
25477;025-01;bad
25482;025-01;bad
25488;025-01;bad
25500;025-01;bad
25502;025-01;bad
25507;025-01;bad
25509;025-01;bad
25510;025-01;bad
25511;025-01;bad
25527;025-01;bad
25528;025-01;bad
25536;025-01;bad
25542;025-01;bad
25561;025-01;bad
25564;025-01;bad
25593;025-01;bad
25594;025-01;bad
25616;025-01;bad
25622;025-01;bad
25631;025-01;bad
25014;025-02;bad
25016;025-02;bad
25027;025-02;bad
25045;025-02;bad
25058;025-02;bad
25065;025-02;bad
25073;025-02;bad
25076;025-02;bad
25078;025-02;bad
25086;025-02;bad
25088;025-02;bad
25092;025-02;bad
25107;025-02;bad
25111;025-02;bad
25112;025-02;bad
25116;025-02;bad
25117;025-02;bad
25120;025-02;bad
25123;025-02;bad
25129;025-02;bad
25130;025-02;bad
25132;025-02;bad
25133;025-02;bad
25137;025-02;bad
25152;025-02;bad
25153;025-02;bad
25163;025-02;bad
25186;025-02;bad
25189;025-02;bad
25197;025-02;bad
25200;025-02;bad
25208;025-02;bad
25211;025-02;bad
25215;025-02;bad
25242;025-02;bad
25245;025-02;bad
25250;025-02;bad
25265;025-02;bad
25267;025-02;bad
25269;025-02;bad
25273;025-02;bad
25278;025-02;bad
25297;025-02;bad
25300;025-02;bad
25305;025-02;bad
25323;025-02;bad
25331;025-02;bad
25339;025-02;bad
25346;025-02;bad
25360;025-02;bad
25364;025-02;bad
25368;025-02;bad
25375;025-02;bad
25376;025-02;bad
25382;025-02;bad
25395;025-02;bad
25400;025-02;bad
25410;025-02;bad
25415;025-02;bad
25417;025-02;bad
25418;025-02;bad
25429;025-02;bad
25430;025-02;bad
25434;025-02;bad
25437;025-02;bad
25439;025-02;bad
25444;025-02;bad
25468;025-02;bad
25474;025-02;bad
25490;025-02;bad
25491;025-02;bad
25495;025-02;bad
25506;025-02;bad
25508;025-02;bad
25518;025-02;bad
25532;025-02;bad
25535;025-02;bad
25537;025-02;bad
25538;025-02;bad
25557;025-02;bad
25558;025-02;bad
25560;025-02;bad
25563;025-02;bad
25566;025-02;bad
25569;025-02;bad
25575;025-02;bad
25576;025-02;bad
25579;025-02;bad
25582;025-02;bad
25587;025-02;bad
25598;025-02;bad
25599;025-02;bad
25611;025-02;bad
25612;025-02;bad
25624;025-02;bad
25628;025-02;bad
25630;025-02;bad
25633;025-02;bad
27002;027-01;bad
27004;027-01;bad
27017;027-01;bad
27019;027-01;bad
27024;027-01;bad
27027;027-01;bad
27032;027-01;bad
27036;027-01;bad
27038;027-01;bad
27043;027-01;bad
27044;027-01;bad
27054;027-01;bad
27073;027-01;bad
27076;027-01;bad
27078;027-01;bad
27081;027-01;bad
27108;027-01;bad
27111;027-01;bad
27112;027-01;bad
27114;027-01;bad
27115;027-01;bad
27119;027-01;bad
27123;027-01;bad
27136;027-01;bad
27144;027-01;bad
27145;027-01;bad
27154;027-01;bad
27155;027-01;bad
27157;027-01;bad
27158;027-01;bad
27159;027-01;bad
27166;027-01;bad
27171;027-01;bad
27172;027-01;bad
27177;027-01;bad
27181;027-01;bad
27182;027-01;bad
27183;027-01;bad
27190;027-01;bad
27193;027-01;bad
27195;027-01;bad
27198;027-01;bad
27206;027-01;bad
27220;027-01;bad
27225;027-01;bad
27230;027-01;bad
27231;027-01;bad
27234;027-01;bad
27254;027-01;bad
27256;027-01;bad
27259;027-01;bad
27265;027-01;bad
27271;027-01;bad
27273;027-01;bad
27277;027-01;bad
27278;027-01;bad
27280;027-01;bad
27291;027-01;bad
27293;027-01;bad
27297;027-01;bad
27301;027-01;bad
27303;027-01;bad
27305;027-01;bad
27306;027-01;bad
27309;027-01;bad
27312;027-01;bad
27326;027-01;bad
27341;027-01;bad
27347;027-01;bad
27350;027-01;bad
27355;027-01;bad
27358;027-01;bad
27360;027-01;bad
27368;027-01;bad
27376;027-01;bad
27378;027-01;bad
27383;027-01;bad
27387;027-01;bad
27390;027-01;bad
27391;027-01;bad
27397;027-01;bad
27400;027-01;bad
27406;027-01;bad
27410;027-01;bad
27411;027-01;bad
27416;027-01;bad
27419;027-01;bad
27421;027-01;bad
27423;027-01;bad
27429;027-01;bad
27438;027-01;bad
27448;027-01;bad
27457;027-01;bad
27464;027-01;bad
27465;027-01;bad
27478;027-01;bad
27481;027-01;bad
27484;027-01;bad
27491;027-01;bad
