"com_insee";"circo";"status"
"89013";"089-01";"good"
"89023";"089-01";"good"
"89024";"089-01";"good"
"89033";"089-01";"good"
"89045";"089-01";"good"
"89046";"089-01";"good"
"89053";"089-01";"good"
"89070";"089-01";"good"
"89072";"089-01";"good"
"89073";"089-01";"good"
"89077";"089-01";"good"
"89078";"089-01";"good"
"89083";"089-01";"good"
"89084";"089-01";"good"
"89086";"089-01";"good"
"89088";"089-01";"good"
"89097";"089-01";"good"
"89102";"089-01";"good"
"89103";"089-01";"good"
"89117";"089-01";"good"
"89118";"089-01";"good"
"89125";"089-01";"good"
"89138";"089-01";"good"
"89139";"089-01";"good"
"89147";"089-01";"good"
"89148";"089-01";"good"
"89150";"089-01";"good"
"89154";"089-01";"good"
"89155";"089-01";"good"
"89158";"089-01";"good"
"89163";"089-01";"good"
"89167";"089-01";"good"
"89173";"089-01";"good"
"89174";"089-01";"good"
"89178";"089-01";"good"
"89179";"089-01";"good"
"89182";"089-01";"good"
"89192";"089-01";"good"
"89196";"089-01";"good"
"89199";"089-01";"good"
"89202";"089-01";"good"
"89212";"089-01";"good"
"89213";"089-01";"good"
"89215";"089-01";"good"
"89216";"089-01";"good"
"89217";"089-01";"good"
"89220";"089-01";"good"
"89221";"089-01";"good"
"89222";"089-01";"good"
"89228";"089-01";"good"
"89241";"089-01";"good"
"89243";"089-01";"good"
"89251";"089-01";"good"
"89252";"089-01";"good"
"89254";"089-01";"good"
"89256";"089-01";"good"
"89260";"089-01";"good"
"89263";"089-01";"good"
"89270";"089-01";"good"
"89272";"089-01";"good"
"89273";"089-01";"good"
"89275";"089-01";"good"
"89281";"089-01";"good"
"89283";"089-01";"good"
"89286";"089-01";"good"
"89294";"089-01";"good"
"89295";"089-01";"good"
"89304";"089-01";"good"
"89311";"089-01";"good"
"89317";"089-01";"good"
"89319";"089-01";"good"
"89324";"089-01";"good"
"89325";"089-01";"good"
"89331";"089-01";"good"
"89334";"089-01";"good"
"89337";"089-01";"good"
"89340";"089-01";"good"
"89343";"089-01";"good"
"89344";"089-01";"good"
"89346";"089-01";"good"
"89352";"089-01";"good"
"89356";"089-01";"good"
"89358";"089-01";"good"
"89360";"089-01";"good"
"89361";"089-01";"good"
"89365";"089-01";"good"
"89367";"089-01";"good"
"89368";"089-01";"good"
"89383";"089-01";"good"
"89384";"089-01";"good"
"89397";"089-01";"good"
"89400";"089-01";"good"
"89405";"089-01";"good"
"89408";"089-01";"good"
"89416";"089-01";"good"
"89419";"089-01";"good"
"89420";"089-01";"good"
"89426";"089-01";"good"
"89427";"089-01";"good"
"89438";"089-01";"good"
"89453";"089-01";"good"
"89454";"089-01";"good"
"89457";"089-01";"good"
"89462";"089-01";"good"
"89472";"089-01";"good"
"89473";"089-01";"good"
"89478";"089-01";"good"
"89479";"089-01";"good"
"89484";"089-01";"good"
"89001";"089-02";"good"
"89002";"089-02";"good"
"89004";"089-02";"good"
"89005";"089-02";"good"
"89006";"089-02";"good"
"89008";"089-02";"good"
"89009";"089-02";"good"
"89010";"089-02";"good"
"89011";"089-02";"good"
"89012";"089-02";"good"
"89015";"089-02";"good"
"89016";"089-02";"good"
"89017";"089-02";"good"
"89019";"089-02";"good"
"89020";"089-02";"good"
"89021";"089-02";"good"
"89022";"089-02";"good"
"89025";"089-02";"good"
"89028";"089-02";"good"
"89029";"089-02";"good"
"89030";"089-02";"good"
"89031";"089-02";"good"
"89032";"089-02";"good"
"89034";"089-02";"good"
"89035";"089-02";"good"
"89038";"089-02";"good"
"89039";"089-02";"good"
"89040";"089-02";"good"
"89041";"089-02";"good"
"89042";"089-02";"good"
"89043";"089-02";"good"
"89044";"089-02";"good"
"89049";"089-02";"good"
"89050";"089-02";"good"
"89055";"089-02";"good"
"89056";"089-02";"good"
"89057";"089-02";"good"
"89058";"089-02";"good"
"89059";"089-02";"good"
"89061";"089-02";"good"
"89062";"089-02";"good"
"89064";"089-02";"good"
"89068";"089-02";"good"
"89069";"089-02";"good"
"89071";"089-02";"good"
"89076";"089-02";"good"
"89081";"089-02";"good"
"89085";"089-02";"good"
"89087";"089-02";"good"
"89089";"089-02";"good"
"89091";"089-02";"good"
"89092";"089-02";"good"
"89095";"089-02";"good"
"89096";"089-02";"good"
"89098";"089-02";"good"
"89099";"089-02";"good"
"89101";"089-02";"good"
"89104";"089-02";"good"
"89105";"089-02";"good"
"89108";"089-02";"good"
"89109";"089-02";"good"
"89112";"089-02";"good"
"89119";"089-02";"good"
"89123";"089-02";"good"
"89128";"089-02";"good"
"89129";"089-02";"good"
"89130";"089-02";"good"
"89131";"089-02";"good"
"89132";"089-02";"good"
"89134";"089-02";"good"
"89137";"089-02";"good"
"89141";"089-02";"good"
"89145";"089-02";"good"
"89146";"089-02";"good"
"89149";"089-02";"good"
"89152";"089-02";"good"
"89153";"089-02";"good"
"89156";"089-02";"good"
"89159";"089-02";"good"
"89161";"089-02";"good"
"89164";"089-02";"good"
"89168";"089-02";"good"
"89169";"089-02";"good"
"89170";"089-02";"good"
"89175";"089-02";"good"
"89176";"089-02";"good"
"89177";"089-02";"good"
"89183";"089-02";"good"
"89184";"089-02";"good"
"89186";"089-02";"good"
"89187";"089-02";"good"
"89188";"089-02";"good"
"89190";"089-02";"good"
"89191";"089-02";"good"
"89194";"089-02";"good"
"89197";"089-02";"good"
"89198";"089-02";"good"
"89200";"089-02";"good"
"89201";"089-02";"good"
"89203";"089-02";"good"
"89204";"089-02";"good"
"89205";"089-02";"good"
"89207";"089-02";"good"
"89208";"089-02";"good"
"89210";"089-02";"good"
"89211";"089-02";"good"
"89218";"089-02";"good"
"89219";"089-02";"good"
"89223";"089-02";"good"
"89224";"089-02";"good"
"89225";"089-02";"good"
"89226";"089-02";"good"
"89227";"089-02";"good"
"89232";"089-02";"good"
"89233";"089-02";"good"
"89234";"089-02";"good"
"89235";"089-02";"good"
"89237";"089-02";"good"
"89238";"089-02";"good"
"89242";"089-02";"good"
"89244";"089-02";"good"
"89246";"089-02";"good"
"89247";"089-02";"good"
"89248";"089-02";"good"
"89249";"089-02";"good"
"89250";"089-02";"good"
"89253";"089-02";"good"
"89257";"089-02";"good"
"89259";"089-02";"good"
"89262";"089-02";"good"
"89265";"089-02";"good"
"89266";"089-02";"good"
"89267";"089-02";"good"
"89268";"089-02";"good"
"89271";"089-02";"good"
"89276";"089-02";"good"
"89277";"089-02";"good"
"89279";"089-02";"good"
"89280";"089-02";"good"
"89282";"089-02";"good"
"89284";"089-02";"good"
"89288";"089-02";"good"
"89290";"089-02";"good"
"89292";"089-02";"good"
"89296";"089-02";"good"
"89297";"089-02";"good"
"89299";"089-02";"good"
"89300";"089-02";"good"
"89303";"089-02";"good"
"89306";"089-02";"good"
"89307";"089-02";"good"
"89312";"089-02";"good"
"89314";"089-02";"good"
"89315";"089-02";"good"
"89316";"089-02";"good"
"89318";"089-02";"good"
"89320";"089-02";"good"
"89321";"089-02";"good"
"89323";"089-02";"good"
"89328";"089-02";"good"
"89329";"089-02";"good"
"89330";"089-02";"good"
"89333";"089-02";"good"
"89336";"089-02";"good"
"89339";"089-02";"good"
"89341";"089-02";"good"
"89345";"089-02";"good"
"89347";"089-02";"good"
"89349";"089-02";"good"
"89351";"089-02";"good"
"89355";"089-02";"good"
"89362";"089-02";"good"
"89363";"089-02";"good"
"89364";"089-02";"good"
"89371";"089-02";"good"
"89374";"089-02";"good"
"89375";"089-02";"good"
"89376";"089-02";"good"
"89377";"089-02";"good"
"89378";"089-02";"good"
"89379";"089-02";"good"
"89381";"089-02";"good"
"89382";"089-02";"good"
"89385";"089-02";"good"
"89386";"089-02";"good"
"89392";"089-02";"good"
"89393";"089-02";"good"
"89394";"089-02";"good"
"89398";"089-02";"good"
"89402";"089-02";"good"
"89403";"089-02";"good"
"89406";"089-02";"good"
"89407";"089-02";"good"
"89409";"089-02";"good"
"89410";"089-02";"good"
"89412";"089-02";"good"
"89413";"089-02";"good"
"89415";"089-02";"good"
"89417";"089-02";"good"
"89418";"089-02";"good"
"89421";"089-02";"good"
"89422";"089-02";"good"
"89423";"089-02";"good"
"89424";"089-02";"good"
"89425";"089-02";"good"
"89430";"089-02";"good"
"89431";"089-02";"good"
"89433";"089-02";"good"
"89436";"089-02";"good"
"89437";"089-02";"good"
"89439";"089-02";"good"
"89441";"089-02";"good"
"89445";"089-02";"good"
"89446";"089-02";"good"
"89447";"089-02";"good"
"89448";"089-02";"good"
"89463";"089-02";"good"
"89470";"089-02";"good"
"89474";"089-02";"good"
"89475";"089-02";"good"
"89477";"089-02";"good"
"89481";"089-02";"good"
"89482";"089-02";"good"
"89485";"089-02";"good"
"89486";"089-02";"good"
"89014";"089-03";"good"
"89018";"089-03";"good"
"89027";"089-03";"good"
"89036";"089-03";"good"
"89037";"089-03";"good"
"89048";"089-03";"good"
"89051";"089-03";"good"
"89054";"089-03";"good"
"89060";"089-03";"good"
"89063";"089-03";"good"
"89065";"089-03";"good"
"89066";"089-03";"good"
"89067";"089-03";"good"
"89074";"089-03";"good"
"89075";"089-03";"good"
"89079";"089-03";"good"
"89080";"089-03";"good"
"89093";"089-03";"good"
"89094";"089-03";"good"
"89100";"089-03";"good"
"89107";"089-03";"good"
"89111";"089-03";"good"
"89113";"089-03";"good"
"89115";"089-03";"good"
"89116";"089-03";"good"
"89120";"089-03";"good"
"89122";"089-03";"good"
"89124";"089-03";"good"
"89126";"089-03";"good"
"89127";"089-03";"good"
"89133";"089-03";"good"
"89136";"089-03";"good"
"89142";"089-03";"good"
"89143";"089-03";"good"
"89144";"089-03";"good"
"89151";"089-03";"good"
"89160";"089-03";"good"
"89162";"089-03";"good"
"89165";"089-03";"good"
"89171";"089-03";"good"
"89172";"089-03";"good"
"89180";"089-03";"good"
"89181";"089-03";"good"
"89189";"089-03";"good"
"89195";"089-03";"good"
"89206";"089-03";"good"
"89209";"089-03";"good"
"89214";"089-03";"good"
"89229";"089-03";"good"
"89230";"089-03";"good"
"89236";"089-03";"good"
"89239";"089-03";"good"
"89240";"089-03";"good"
"89245";"089-03";"good"
"89255";"089-03";"good"
"89261";"089-03";"good"
"89264";"089-03";"good"
"89274";"089-03";"good"
"89278";"089-03";"good"
"89285";"089-03";"good"
"89287";"089-03";"good"
"89289";"089-03";"good"
"89291";"089-03";"good"
"89298";"089-03";"good"
"89302";"089-03";"good"
"89308";"089-03";"good"
"89309";"089-03";"good"
"89310";"089-03";"good"
"89313";"089-03";"good"
"89326";"089-03";"good"
"89327";"089-03";"good"
"89332";"089-03";"good"
"89335";"089-03";"good"
"89338";"089-03";"good"
"89342";"089-03";"good"
"89348";"089-03";"good"
"89350";"089-03";"good"
"89353";"089-03";"good"
"89354";"089-03";"good"
"89359";"089-03";"good"
"89366";"089-03";"good"
"89369";"089-03";"good"
"89370";"089-03";"good"
"89373";"089-03";"good"
"89380";"089-03";"good"
"89387";"089-03";"good"
"89388";"089-03";"good"
"89390";"089-03";"good"
"89391";"089-03";"good"
"89395";"089-03";"good"
"89399";"089-03";"good"
"89404";"089-03";"good"
"89411";"089-03";"good"
"89414";"089-03";"good"
"89428";"089-03";"good"
"89429";"089-03";"good"
"89432";"089-03";"good"
"89434";"089-03";"good"
"89440";"089-03";"good"
"89442";"089-03";"good"
"89443";"089-03";"good"
"89449";"089-03";"good"
"89450";"089-03";"good"
"89451";"089-03";"good"
"89452";"089-03";"good"
"89456";"089-03";"good"
"89458";"089-03";"good"
"89459";"089-03";"good"
"89460";"089-03";"good"
"89461";"089-03";"good"
"89464";"089-03";"good"
"89465";"089-03";"good"
"89466";"089-03";"good"
"89467";"089-03";"good"
"89468";"089-03";"good"
"89469";"089-03";"good"
"89471";"089-03";"good"
"89480";"089-03";"good"
"89483";"089-03";"good"
"91086";"091-01";"good"
"91174";"091-01";"good"
"91182";"091-01";"good"
"91228";"091-01";"good"
"91340";"091-01";"good"
"91659";"091-01";"good"
"91001";"091-02";"good"
"91016";"091-02";"good"
"91022";"091-02";"good"
"91037";"091-02";"good"
"91045";"091-02";"good"
"91047";"091-02";"good"
"91067";"091-02";"good"
"91069";"091-02";"good"
"91075";"091-02";"good"
"91079";"091-02";"good"
"91080";"091-02";"good"
"91081";"091-02";"good"
"91098";"091-02";"good"
"91099";"091-02";"good"
"91100";"091-02";"good"
"91109";"091-02";"good"
"91112";"091-02";"good"
"91121";"091-02";"good"
"91129";"091-02";"good"
"91130";"091-02";"good"
"91131";"091-02";"good"
"91135";"091-02";"good"
"91137";"091-02";"good"
"91159";"091-02";"good"
"91179";"091-02";"good"
"91180";"091-02";"good"
"91184";"091-02";"good"
"91195";"091-02";"good"
"91198";"091-02";"good"
"91204";"091-02";"good"
"91222";"091-02";"good"
"91223";"091-02";"good"
"91232";"091-02";"good"
"91240";"091-02";"good"
"91244";"091-02";"good"
"91248";"091-02";"good"
"91273";"091-02";"good"
"91293";"091-02";"good"
"91294";"091-02";"good"
"91315";"091-02";"good"
"91359";"091-02";"good"
"91374";"091-02";"good"
"91386";"091-02";"good"
"91390";"091-02";"good"
"91399";"091-02";"good"
"91405";"091-02";"good"
"91408";"091-02";"good"
"91412";"091-02";"good"
"91414";"091-02";"good"
"91433";"091-02";"good"
"91441";"091-02";"good"
"91463";"091-02";"good"
"91468";"091-02";"good"
"91469";"091-02";"good"
"91473";"091-02";"good"
"91507";"091-02";"good"
"91508";"091-02";"good"
"91511";"091-02";"good"
"91526";"091-02";"good"
"91533";"091-02";"good"
"91544";"091-02";"good"
"91556";"091-02";"good"
"91599";"091-02";"good"
"91613";"091-02";"good"
"91629";"091-02";"good"
"91639";"091-02";"good"
"91648";"091-02";"good"
"91649";"091-02";"good"
"91654";"091-02";"good"
"91017";"091-03";"good"
"91021";"091-03";"good"
"91035";"091-03";"good"
"91038";"091-03";"good"
"91041";"091-03";"good"
"91085";"091-03";"good"
"91095";"091-03";"good"
"91103";"091-03";"good"
"91105";"091-03";"good"
"91106";"091-03";"good"
"91132";"091-03";"good"
"91145";"091-03";"good"
"91148";"091-03";"good"
"91156";"091-03";"good"
"91175";"091-03";"good"
"91200";"091-03";"good"
"91207";"091-03";"good"
"91226";"091-03";"good"
"91247";"091-03";"good"
"91284";"091-03";"good"
"91292";"091-03";"good"
"91318";"091-03";"good"
"91330";"091-03";"good"
"91332";"091-03";"good"
"91333";"091-03";"good"
"91376";"091-03";"good"
"91378";"091-03";"good"
"91393";"091-03";"good"
"91457";"091-03";"good"
"91494";"091-03";"good"
"91495";"091-03";"good"
"91519";"091-03";"good"
"91525";"091-03";"good"
"91540";"091-03";"good"
"91546";"091-03";"good"
"91547";"091-03";"good"
"91552";"091-03";"good"
"91568";"091-03";"good"
"91578";"091-03";"good"
"91579";"091-03";"good"
"91581";"091-03";"good"
"91593";"091-03";"good"
"91602";"091-03";"good"
"91619";"091-03";"good"
"91630";"091-03";"good"
"91662";"091-03";"good"
"91671";"091-03";"good"
"91044";"091-04";"good"
"91093";"091-04";"good"
"91111";"091-04";"good"
"91115";"091-04";"good"
"91136";"091-04";"good"
"91186";"091-04";"good"
"91216";"091-04";"good"
"91243";"091-04";"good"
"91249";"091-04";"good"
"91274";"091-04";"good"
"91275";"091-04";"good"
"91319";"091-04";"good"
"91338";"091-04";"good"
"91339";"091-04";"good"
"91345";"091-04";"good"
"91347";"091-04";"good"
"91363";"091-04";"good"
"91411";"091-04";"good"
"91425";"091-04";"good"
"91458";"091-04";"good"
"91461";"091-04";"good"
"91482";"091-04";"good"
"91560";"091-04";"good"
"91587";"091-04";"good"
"91634";"091-04";"good"
"91661";"091-04";"good"
"91665";"091-04";"good"
"91666";"091-04";"good"
"91667";"091-04";"good"
"91685";"091-04";"good"
"91064";"091-05";"good"
"91122";"091-05";"good"
"91272";"091-05";"good"
"91471";"091-05";"good"
"91534";"091-05";"good"
"91538";"091-05";"good"
"91635";"091-05";"good"
"91645";"091-05";"good"
"91679";"091-05";"good"
"91692";"091-05";"good"
"91161";"091-06";"good"
"91312";"091-06";"good"
"91377";"091-06";"good"
"91432";"091-06";"good"
"91477";"091-06";"good"
"91689";"091-06";"good"
"91027";"091-07";"good"
"91326";"091-07";"good"
"91479";"091-07";"good"
"91589";"091-07";"good"
"91687";"091-07";"good"
"91114";"091-08";"good"
"91191";"091-08";"good"
"91421";"091-08";"good"
"91657";"091-08";"good"
"91691";"091-08";"good"
"91097";"091-09";"good"
"91201";"091-09";"good"
"91215";"091-09";"good"
"91225";"091-09";"good"
"91435";"091-09";"good"
"91514";"091-09";"good"
"91521";"091-09";"good"
"91553";"091-09";"good"
"91573";"091-09";"good"
"91577";"091-09";"good"
"91600";"091-09";"good"
"91617";"091-09";"good"
"91631";"091-09";"good"
"91235";"091-10";"good"
"91286";"091-10";"good"
"91434";"091-10";"good"
"91549";"091-10";"good"
"91570";"091-10";"good"
"92050";"092-04";"good"
"92073";"092-04";"good"
"92024";"092-05";"good"
"92044";"092-05";"good"
"92033";"092-07";"good"
"92063";"092-07";"good"
"92064";"092-07";"good"
"92007";"092-11";"good"
"92046";"092-11";"good"
"92049";"092-11";"good"
"92020";"092-12";"good"
"92023";"092-12";"good"
"92032";"092-12";"good"
"92060";"092-12";"good"
"92002";"092-13";"good"
"92014";"092-13";"good"
"92019";"092-13";"good"
"92071";"092-13";"good"
"93033";"093-03";"good"
"93049";"093-03";"good"
"93050";"093-03";"good"
"93051";"093-03";"good"
"93007";"093-04";"good"
"93027";"093-04";"good"
"93030";"093-04";"good"
"93072";"093-04";"good"
"93008";"093-05";"good"
"93013";"093-05";"good"
"93029";"093-05";"good"
"93001";"093-06";"good"
"93055";"093-06";"good"
"93006";"093-07";"good"
"93048";"093-07";"good"
"93032";"093-08";"good"
"93064";"093-08";"good"
"93077";"093-08";"good"
"93071";"093-11";"good"
"93073";"093-11";"good"
"93078";"093-11";"good"
"93014";"093-12";"good"
"93015";"093-12";"good"
"93046";"093-12";"good"
"93047";"093-12";"good"
"93062";"093-12";"good"
"93074";"093-12";"good"
"94001";"094-03";"good"
"94004";"094-03";"good"
"94044";"094-03";"good"
"94047";"094-03";"good"
"94048";"094-03";"good"
"94056";"094-03";"good"
"94070";"094-03";"good"
"94074";"094-03";"good"
"94075";"094-03";"good"
"94077";"094-03";"good"
"94078";"094-03";"good"
"94019";"094-04";"good"
"94053";"094-04";"good"
"94055";"094-04";"good"
"94059";"094-04";"good"
"94060";"094-04";"good"
"94071";"094-04";"good"
"94079";"094-04";"good"
"94033";"094-06";"good"
"94067";"094-06";"good"
"94080";"094-06";"good"
"94021";"094-07";"good"
"94034";"094-07";"good"
"94038";"094-07";"good"
"94065";"094-07";"good"
"94073";"094-07";"good"
"94018";"094-08";"good"
"94042";"094-08";"good"
"94046";"094-08";"good"
"94069";"094-08";"good"
"95002";"095-01";"good"
"95008";"095-01";"good"
"95011";"095-01";"good"
"95012";"095-01";"good"
"95023";"095-01";"good"
"95024";"095-01";"good"
"95039";"095-01";"good"
"95040";"095-01";"good"
"95046";"095-01";"good"
"95052";"095-01";"good"
"95054";"095-01";"good"
"95058";"095-01";"good"
"95059";"095-01";"good"
"95101";"095-01";"good"
"95102";"095-01";"good"
"95110";"095-01";"good"
"95116";"095-01";"good"
"95119";"095-01";"good"
"95120";"095-01";"good"
"95134";"095-01";"good"
"95139";"095-01";"good"
"95141";"095-01";"good"
"95142";"095-01";"good"
"95150";"095-01";"good"
"95157";"095-01";"good"
"95166";"095-01";"good"
"95169";"095-01";"good"
"95170";"095-01";"good"
"95177";"095-01";"good"
"95181";"095-01";"good"
"95211";"095-01";"good"
"95213";"095-01";"good"
"95253";"095-01";"good"
"95254";"095-01";"good"
"95258";"095-01";"good"
"95259";"095-01";"good"
"95270";"095-01";"good"
"95271";"095-01";"good"
"95282";"095-01";"good"
"95287";"095-01";"good"
"95295";"095-01";"good"
"95298";"095-01";"good"
"95301";"095-01";"good"
"95303";"095-01";"good"
"95304";"095-01";"good"
"95308";"095-01";"good"
"95309";"095-01";"good"
"95328";"095-01";"good"
"95341";"095-01";"good"
"95348";"095-01";"good"
"95355";"095-01";"good"
"95370";"095-01";"good"
"95379";"095-01";"good"
"95387";"095-01";"good"
"95422";"095-01";"good"
"95429";"095-01";"good"
"95436";"095-01";"good"
"95438";"095-01";"good"
"95446";"095-01";"good"
"95447";"095-01";"good"
"95452";"095-01";"good"
"95459";"095-01";"good"
"95462";"095-01";"good"
"95483";"095-01";"good"
"95487";"095-01";"good"
"95500";"095-01";"good"
"95523";"095-01";"good"
"95529";"095-01";"good"
"95535";"095-01";"good"
"95541";"095-01";"good"
"95543";"095-01";"good"
"95554";"095-01";"good"
"95584";"095-01";"good"
"95592";"095-01";"good"
"95610";"095-01";"good"
"95611";"095-01";"good"
"95625";"095-01";"good"
"95627";"095-01";"good"
"95628";"095-01";"good"
"95651";"095-01";"good"
"95656";"095-01";"good"
"95658";"095-01";"good"
"95676";"095-01";"good"
"95690";"095-01";"good"
"95051";"095-03";"good"
"95060";"095-03";"good"
"95061";"095-03";"good"
"95151";"095-03";"good"
"95176";"095-03";"good"
"95256";"095-03";"good"
"95257";"095-03";"good"
"95306";"095-03";"good"
"95424";"095-03";"good"
"95488";"095-03";"good"
"95491";"095-03";"good"
"95607";"095-03";"good"
"95203";"095-04";"good"
"95219";"095-04";"good"
"95252";"095-04";"good"
"95426";"095-04";"good"
"95563";"095-04";"good"
"95574";"095-04";"good"
"95018";"095-05";"good"
"95063";"095-05";"good"
"95014";"095-06";"good"
"95197";"095-06";"good"
"95210";"095-06";"good"
"95369";"095-06";"good"
"95427";"095-06";"good"
"95555";"095-06";"good"
"95582";"095-06";"good"
"95598";"095-06";"good"
"95055";"095-09";"good"
"95094";"095-09";"good"
"95144";"095-09";"good"
"95149";"095-09";"good"
"95154";"095-09";"good"
"95212";"095-09";"good"
"95214";"095-09";"good"
"95241";"095-09";"good"
"95250";"095-09";"good"
"95277";"095-09";"good"
"95280";"095-09";"good"
"95316";"095-09";"good"
"95331";"095-09";"good"
"95351";"095-09";"good"
"95352";"095-09";"good"
"95365";"095-09";"good"
"95371";"095-09";"good"
"95493";"095-09";"good"
"95509";"095-09";"good"
"95527";"095-09";"good"
"95580";"095-09";"good"
"95604";"095-09";"good"
"95612";"095-09";"good"
"95633";"095-09";"good"
"95641";"095-09";"good"
"95675";"095-09";"good"
"95682";"095-09";"good"
"97101";"971-01";"good"
"97108";"971-01";"good"
"97112";"971-01";"good"
"97116";"971-01";"good"
"97120";"971-01";"good"
"97126";"971-01";"good"
"97102";"971-02";"good"
"97110";"971-02";"good"
"97113";"971-02";"good"
"97117";"971-02";"good"
"97119";"971-02";"good"
"97122";"971-02";"good"
"97125";"971-02";"good"
"97128";"971-02";"good"
"97103";"971-03";"good"
"97111";"971-03";"good"
"97114";"971-03";"good"
"97115";"971-03";"good"
"97118";"971-03";"good"
"97121";"971-03";"good"
"97129";"971-03";"good"
"97104";"971-04";"good"
"97105";"971-04";"good"
"97106";"971-04";"good"
"97107";"971-04";"good"
"97109";"971-04";"good"
"97124";"971-04";"good"
"97130";"971-04";"good"
"97131";"971-04";"good"
"97132";"971-04";"good"
"97133";"971-04";"good"
"97134";"971-04";"good"
"97210";"972-01";"good"
"97212";"972-01";"good"
"97213";"972-01";"good"
"97222";"972-01";"good"
"97230";"972-01";"good"
"97201";"972-02";"good"
"97203";"972-02";"good"
"97204";"972-02";"good"
"97205";"972-02";"good"
"97208";"972-02";"good"
"97211";"972-02";"good"
"97214";"972-02";"good"
"97215";"972-02";"good"
"97216";"972-02";"good"
"97218";"972-02";"good"
"97219";"972-02";"good"
"97224";"972-02";"good"
"97225";"972-02";"good"
"97228";"972-02";"good"
"97229";"972-02";"good"
"97233";"972-02";"good"
"97234";"972-02";"good"
"97209";"972-03";"good"
"97202";"972-04";"good"
"97206";"972-04";"good"
"97207";"972-04";"good"
"97217";"972-04";"good"
"97220";"972-04";"good"
"97221";"972-04";"good"
"97223";"972-04";"good"
"97226";"972-04";"good"
"97227";"972-04";"good"
"97231";"972-04";"good"
"97232";"972-04";"good"
"97301";"973-01";"good"
"97302";"973-01";"good"
"97307";"973-01";"good"
"97308";"973-01";"good"
"97309";"973-01";"good"
"97310";"973-01";"good"
"97314";"973-01";"good"
"97356";"973-01";"good"
"97303";"973-02";"good"
"97304";"973-02";"good"
"97305";"973-02";"good"
"97306";"973-02";"good"
"97311";"973-02";"good"
"97312";"973-02";"good"
"97313";"973-02";"good"
"97352";"973-02";"good"
"97353";"973-02";"good"
"97357";"973-02";"good"
"97358";"973-02";"good"
"97360";"973-02";"good"
"97361";"973-02";"good"
"97362";"973-02";"good"
"97405";"974-04";"good"
"97412";"974-04";"good"
"97416";"974-04";"good"
"01016";"001-01";"bad"
"01024";"001-01";"bad"
"01029";"001-01";"bad"
"01038";"001-01";"bad"
"01040";"001-01";"bad"
"01050";"001-01";"bad"
"01057";"001-01";"bad"
"01065";"001-01";"bad"
"01069";"001-01";"bad"
"01072";"001-01";"bad"
"01094";"001-01";"bad"
"01095";"001-01";"bad"
"01102";"001-01";"bad"
"01106";"001-01";"bad"
"01108";"001-01";"bad"
"01115";"001-01";"bad"
"01124";"001-01";"bad"
"01125";"001-01";"bad"
"01127";"001-01";"bad"
"01128";"001-01";"bad"
"01130";"001-01";"bad"
"01139";"001-01";"bad"
"01140";"001-01";"bad"
"01145";"001-01";"bad"
"01147";"001-01";"bad"
"01150";"001-01";"bad"
"01151";"001-01";"bad"
"01154";"001-01";"bad"
"01163";"001-01";"bad"
"01172";"001-01";"bad"
"01175";"001-01";"bad"
"01177";"001-01";"bad"
"01184";"001-01";"bad"
"01195";"001-01";"bad"
"01196";"001-01";"bad"
"01197";"001-01";"bad"
"01212";"001-01";"bad"
"01229";"001-01";"bad"
"01230";"001-01";"bad"
"01232";"001-01";"bad"
"01236";"001-01";"bad"
"01241";"001-01";"bad"
"01245";"001-01";"bad"
"01259";"001-01";"bad"
"01266";"001-01";"bad"
"01273";"001-01";"bad"
"01284";"001-01";"bad"
"01296";"001-01";"bad"
"01301";"001-01";"bad"
"01304";"001-01";"bad"
"01305";"001-01";"bad"
"01309";"001-01";"bad"
"01312";"001-01";"bad"
"01314";"001-01";"bad"
"01317";"001-01";"bad"
"01321";"001-01";"bad"
"01323";"001-01";"bad"
"01337";"001-01";"bad"
"01344";"001-01";"bad"
"01346";"001-01";"bad"
"01350";"001-01";"bad"
"01352";"001-01";"bad"
"01364";"001-01";"bad"
"01367";"001-01";"bad"
"01374";"001-01";"bad"
"01375";"001-01";"bad"
"01380";"001-01";"bad"
"01387";"001-01";"bad"
"01388";"001-01";"bad"
"01391";"001-01";"bad"
"01402";"001-01";"bad"
"01406";"001-01";"bad"
"01408";"001-01";"bad"
"01422";"001-01";"bad"
"01425";"001-01";"bad"
"01426";"001-01";"bad"
"01429";"001-01";"bad"
"01430";"001-01";"bad"
"01432";"001-01";"bad"
"01433";"001-01";"bad"
"01437";"001-01";"bad"
"01445";"001-01";"bad"
"01447";"001-01";"bad"
"01451";"001-01";"bad"
"01001";"001-04";"bad"
"01005";"001-04";"bad"
"01023";"001-04";"bad"
"01025";"001-04";"bad"
"01026";"001-04";"bad"
"01028";"001-04";"bad"
"01042";"001-04";"bad"
"01045";"001-04";"bad"
"01046";"001-04";"bad"
"01052";"001-04";"bad"
"01074";"001-04";"bad"
"01075";"001-04";"bad"
"01083";"001-04";"bad"
"01084";"001-04";"bad"
"01085";"001-04";"bad"
"01090";"001-04";"bad"
"01092";"001-04";"bad"
"01093";"001-04";"bad"
"01096";"001-04";"bad"
"01113";"001-04";"bad"
"01123";"001-04";"bad"
"01129";"001-04";"bad"
"01134";"001-04";"bad"
"01136";"001-04";"bad"
"01144";"001-04";"bad"
"01146";"001-04";"bad"
"01157";"001-04";"bad"
"01159";"001-04";"bad"
"01165";"001-04";"bad"
